experiment,scenario,slot,method,compression_ratio,active_md_count,bandwidth_up_mb_s,bandwidth_down_mb_s,total_cost,total_latency,total_energy,avg_task_queue_wait,avg_queue_backlog,max_queue_backlog,mean_external_load
online_extension,online_burst_load,7,Online Only-Server,4.0,3,1.0,10.0,5.595212221446353,3.8725559714463538,1.72265625,0.3985518399999999,1.0269973933714285,2.61467456,0.1
online_extension,online_burst_load,7,Static MinCut+BMatch,4.0,3,1.0,10.0,8.830981349976224,7.459118311976224,1.371863038,1.947401631111111,1.1684409786666667,5.2253617493333335,0.1
online_extension,online_burst_load,7,Online MinCut+BMatch,4.0,3,1.0,10.0,5.488856325785749,4.116993287785748,1.371863038,0.7602302835555556,1.1218669344761905,1.8051379017142861,0.1
online_extension,online_burst_load,8,Online Only-Local,4.0,3,1.0,10.0,46.77097947698691,13.459653035844129,33.31132644114279,0.0,0.0,0.0,0.1
online_extension,online_burst_load,8,Online Only-Server,4.0,3,1.0,10.0,5.544122674017783,3.821466424017783,1.72265625,0.3582189622857142,0.9748701133714285,2.36467456,0.1
online_extension,online_burst_load,8,Static MinCut+BMatch,4.0,3,1.0,10.0,8.930493459309556,7.558630421309556,1.371863038,1.980572334222222,1.1883434005333333,5.4037116586666665,0.1
online_extension,online_burst_load,8,Online MinCut+BMatch,4.0,3,1.0,10.0,5.207704001785748,3.8358409637857482,1.371863038,0.6843607551111113,1.0554273806095238,1.6689167359999995,0.1
online_extension,online_composite_nonstationary,0,Online Only-Local,4.0,3,0.2,10.0,65.1852159977143,23.25475406857143,41.93046192914286,0.0,0.0,0.0,0.4
online_extension,online_composite_nonstationary,0,Online Only-Server,4.0,3,0.2,10.0,18.463899746751117,9.850618496751116,8.61328125,0.0,0.0,0.0,0.4
online_extension,online_composite_nonstationary,0,Static MinCut+BMatch,4.0,3,0.2,10.0,9.665841768042188,5.395764794710938,4.27007697333125,0.0,0.0,0.0,0.4
online_extension,online_composite_nonstationary,0,Online MinCut+BMatch,4.0,3,0.2,10.0,9.665841768042188,5.395764794710938,4.27007697333125,0.0,0.0,0.0,0.4
online_extension,online_composite_nonstationary,1,Online Only-Local,4.0,3,0.2,10.0,65.1852159977143,23.25475406857143,41.93046192914286,0.0,0.0,0.0,0.4
online_extension,online_composite_nonstationary,1,Online Only-Server,4.0,3,0.2,10.0,18.65200266803683,10.03872141803683,8.61328125,0.0,0.168233728,0.84116864,0.4
online_extension,online_composite_nonstationary,1,Static MinCut+BMatch,4.0,3,0.2,10.0,10.507010408042188,6.236933434710938,4.27007697333125,0.28038954666666666,0.168233728,0.84116864,0.4
online_extension,online_composite_nonstationary,1,Online MinCut+BMatch,4.0,3,0.2,10.0,9.849107373899331,5.57903040056808,4.27007697333125,0.0,0.168233728,0.84116864,0.4
online_extension,online_composite_nonstationary,2,Online Only-Local,4.0,3,0.2,10.0,65.1852159977143,23.25475406857143,41.93046192914286,0.0,0.0,0.0,0.4
online_extension,online_composite_nonstationary,2,Online Only-Server,4.0,3,0.2,10.0,18.997247715751115,10.383966465751115,8.61328125,0.0,0.313746672,0.9775647199999999,0.4
online_extension,online_composite_nonstationary,2,Static MinCut+BMatch,4.0,3,0.2,10.0,11.348179048042189,7.078102074710938,4.27007697333125,0.5607790933333333,0.336467456,1.68233728,0.4
online_extension,online_composite_nonstationary,2,Online MinCut+BMatch,4.0,3,0.2,10.0,10.179165661613617,5.909088688282365,4.27007697333125,0.0,0.313746672,0.9775647199999999,0.4
online_extension,online_composite_nonstationary,3,Online Only-Local,4.0,5,1.0,10.0,108.73390990898692,35.64031191584413,73.0935979931428,0.0,0.0,0.0,0.48
online_extension,online_composite_nonstationary,3,Online Only-Server,4.0,5,1.0,10.0,10.225639643070906,7.354545893070908,2.87109375,0.4443328937142857,0.44433289371428564,1.1529311085714282,0.48
online_extension,online_composite_nonstationary,3,Static MinCut+BMatch,4.0,5,1.0,10.0,8.57836633371804,6.54410441201179,2.03426192170625,0.504701184,0.504701184,2.52350592,0.48
online_extension,online_composite_nonstationary,3,Online MinCut+BMatch,4.0,5,1.0,10.0,7.6718200755123105,5.2255377755123105,2.4462823,0.213746672,0.44433289371428564,1.1529311085714282,0.48
online_extension,online_composite_nonstationary,4,Online Only-Local,4.0,5,1.0,10.0,108.73390990898692,35.64031191584413,73.0935979931428,0.0,0.0,0.0,0.48
online_extension,online_composite_nonstationary,4,Online Only-Server,4.0,5,1.0,10.0,11.342605536937574,8.471511786937574,2.87109375,0.667726072487619,0.6677260724876191,1.1887425517714285,0.48
online_extension,online_composite_nonstationary,4,Static MinCut+BMatch,4.0,5,1.0,10.0,9.68275809371804,7.64849617201179,2.03426192170625,0.725579536,0.725579536,3.36467456,0.48
online_extension,online_composite_nonstationary,4,Online MinCut+BMatch,4.0,5,1.0,10.0,8.978237984845645,6.531955684845643,2.4462823,0.47503025386666664,0.6556164755809523,1.18233728,0.48
online_extension,online_composite_nonstationary,5,Online Only-Local,4.0,5,1.0,10.0,108.73390990898692,35.64031191584413,73.0935979931428,0.0,0.0,0.0,0.48
online_extension,online_composite_nonstationary,5,Online Only-Server,4.0,5,1.0,10.0,12.45957143080424,9.58847768080424,2.87109375,0.8911192512609523,0.8911192512609523,2.02350592,0.48
online_extension,online_composite_nonstationary,5,Static MinCut+BMatch,4.0,5,1.0,10.0,10.787149853718041,8.752887932011792,2.03426192170625,0.9464578880000001,0.9464578880000001,4.2058432,0.48
online_extension,online_composite_nonstationary,5,Online MinCut+BMatch,4.0,5,1.0,10.0,9.339613351550405,6.893331051550406,2.4462823,0.462198873447619,0.8669000574476189,2.02350592,0.48
online_extension,online_composite_nonstationary,6,Online Only-Local,4.0,4,4.0,10.0,107.87642331698693,35.28302583584413,72.59339748114279,0.0,0.0,0.0,0.26
online_extension,online_composite_nonstationary,6,Online Only-Server,4.0,4,4.0,10.0,6.469956794860536,5.895738044860535,0.57421875,0.676971897542857,1.1145124300342857,2.86467456,0.26
online_extension,online_composite_nonstationary,6,Static MinCut+BMatch,4.0,4,4.0,10.0,9.289414213321836,8.497394929321835,0.792019284,1.4591703000000003,1.16733624,5.047011840000001,0.26
online_extension,online_composite_nonstationary,6,Online MinCut+BMatch,4.0,4,4.0,10.0,7.273206854060536,6.698988104060536,0.57421875,0.9118834323428571,1.1632900930742855,2.1689167359999995,0.26
online_extension,online_composite_nonstationary,7,Online Only-Local,4.0,4,4.0,10.0,107.87642331698693,35.28302583584413,72.59339748114279,0.0,0.0,0.0,0.26
online_extension,online_composite_nonstationary,7,Online Only-Server,4.0,4,4.0,10.0,8.082062620643393,7.507843870643392,0.57421875,1.0799983539885714,1.386933595190857,2.61467456,0.26
online_extension,online_composite_nonstationary,7,Static MinCut+BMatch,4.0,4,4.0,10.0,10.472051550464691,9.680032266464691,0.792019284,1.7548296342857144,1.4038637074285716,5.888180480000001,0.26
online_extension,online_composite_nonstationary,7,Online MinCut+BMatch,4.0,4,4.0,10.0,8.189554855843392,7.615336105843392,0.57421875,1.1068714127885713,1.4084320422308572,2.61467456,0.26
online_extension,online_composite_nonstationary,8,Online Only-Local,4.0,4,4.0,10.0,107.87642331698693,35.28302583584413,72.59339748114279,0.0,0.0,0.0,0.26
online_extension,online_composite_nonstationary,8,Online Only-Server,4.0,4,4.0,10.0,8.521661966426251,7.947443216426251,0.57421875,1.2239972104342858,1.6593547603474286,3.4007849599999993,0.26
online_extension,online_composite_nonstationary,8,Static MinCut+BMatch,4.0,4,4.0,10.0,11.654688887607549,10.862669603607548,0.792019284,2.0504889685714285,1.640391174857143,6.729349120000001,0.26
online_extension,online_composite_nonstationary,8,Online MinCut+BMatch,4.0,4,4.0,10.0,9.13345770562625,8.55923895562625,0.57421875,1.3769461452342857,1.6808532073874285,2.896481455999999,0.26
