model,bandwidth_mb_s,md_gflops,gain,mincut_cost,endpoint_cost,best_endpoint,partition
vgg19,0.1,3.0,0.0,12.607101356583705,12.607101356583705,Only-Server,server-only
vgg19,0.2,3.0,0.0,6.864913856583705,6.864913856583705,Only-Server,server-only
vgg19,0.5,3.0,0.0,3.419601356583705,3.419601356583705,Only-Server,server-only
vgg19,1,3.0,0.0,2.271163856583705,2.271163856583705,Only-Server,server-only
vgg19,2,3.0,0.0,1.6969451065837051,1.6969451065837051,Only-Server,server-only
vgg19,3,3.0,0.0,1.5055388565837051,1.5055388565837051,Only-Server,server-only
vgg19,5,3.0,0.0,1.352413856583705,1.352413856583705,Only-Server,server-only
vgg19,0.05,4.0,0.03529761368765632,23.241104730983707,24.091476356583705,Only-Server,features_9
vgg19,0.1,4.0,0.0,12.607101356583705,12.607101356583705,Only-Server,server-only
vgg19,0.2,4.0,0.0,6.864913856583705,6.864913856583705,Only-Server,server-only
vgg19,0.5,4.0,0.0,3.419601356583705,3.419601356583705,Only-Server,server-only
vgg19,1,4.0,0.0,2.271163856583705,2.271163856583705,Only-Server,server-only
vgg19,2,4.0,0.0,1.6969451065837051,1.6969451065837051,Only-Server,server-only
vgg19,3,4.0,0.0,1.5055388565837051,1.5055388565837051,Only-Server,server-only
vgg19,5,4.0,0.0,1.352413856583705,1.352413856583705,Only-Server,server-only
vgg19,0.05,5.0,0.0847992830020387,21.570587748583705,23.569242623999994,Only-Local,features_18
vgg19,0.1,5.0,0.0,12.607101356583705,12.607101356583705,Only-Server,server-only
vgg19,0.2,5.0,0.0,6.864913856583705,6.864913856583705,Only-Server,server-only
vgg19,0.5,5.0,0.0,3.419601356583705,3.419601356583705,Only-Server,server-only
vgg19,1,5.0,0.0,2.271163856583705,2.271163856583705,Only-Server,server-only
vgg19,2,5.0,0.0,1.6969451065837051,1.6969451065837051,Only-Server,server-only
vgg19,3,5.0,0.0,1.5055388565837051,1.5055388565837051,Only-Server,server-only
vgg19,5,5.0,0.0,1.352413856583705,1.352413856583705,Only-Server,server-only
vgg19,0.05,6.0,0.01573133782593436,19.332055754983706,19.641035520000003,Only-Local,features_18
vgg19,0.1,6.0,0.0,12.607101356583705,12.607101356583705,Only-Server,server-only
vgg19,0.2,6.0,0.0,6.864913856583705,6.864913856583705,Only-Server,server-only
vgg19,0.5,6.0,0.0,3.419601356583705,3.419601356583705,Only-Server,server-only
vgg19,1,6.0,0.0,2.271163856583705,2.271163856583705,Only-Server,server-only
vgg19,2,6.0,0.0,1.6969451065837051,1.6969451065837051,Only-Server,server-only
vgg19,3,6.0,0.0,1.5055388565837051,1.5055388565837051,Only-Server,server-only
vgg19,5,6.0,0.0,1.352413856583705,1.352413856583705,Only-Server,server-only
