experiment,scenario,model,bandwidth_mb_s,beta,compression_ratio,method,md_gflops,es_gflops,local_power_w,upload_power_w,cost,latency,energy,local_time,upload_time,wait_time,server_time,down_time,partition,transmitted_node_count,local_node_count,cloud_node_count,runtime_ms,runtime_ms_std
single_pair_partition,standard_pair,densenet121,1.0,1.0,4.0,Only-Local,3.0,35.0,2.0,1.0,5.716228864000005,1.9054096213333351,3.8108192426666703,1.9054096213333351,0,0.0,0,0.0,local-only,0,430,0,0.7322666666643348,0.059269797442796444
single_pair_partition,standard_pair,densenet121,1.0,1.0,4.0,Only-Server,3.0,35.0,2.0,1.0,1.312139794412277,0.737921044412277,0.57421875,0,0.57421875,0.0,0.1633208246857145,0.0003814697265625,server-only,1,0,430,0.6813666666639998,0.19145015597903767
single_pair_partition,standard_pair,densenet121,1.0,1.0,4.0,ChainTopo,3.0,35.0,2.0,1.0,0.7787235880122769,0.427958362012277,0.350765226,0.07967948799999999,0.19140625,0.0,0.15649115428571447,0.0003814697265625,features_pool0,1,4,426,407.78723333332795,7.398362403188953
single_pair_partition,standard_pair,densenet121,1.0,1.0,4.0,GreedyCut,3.0,35.0,2.0,1.0,0.7787235880122771,0.4279583620122771,0.350765226,0.07967948799999999,0.19140625,0.0,0.15649115428571456,0.0003814697265625,features_pool0,1,4,426,520.2006333333363,12.70250205125214
single_pair_partition,standard_pair,densenet121,1.0,1.0,4.0,MinCut,3.0,35.0,2.0,1.0,0.7787235880122769,0.427958362012277,0.350765226,0.07967948799999999,0.19140625,0.0,0.15649115428571447,0.0003814697265625,features_pool0,1,4,426,63.56396666666816,45.221608578891846
single_pair_partition,standard_pair,resnet101,1.0,1.0,4.0,Only-Local,3.0,35.0,2.0,1.0,15.659635200000022,5.219878400000007,10.439756800000014,5.219878400000007,0,0.0,0,0.0,local-only,0,344,0,0.6071000000057817,0.12395582547626066
single_pair_partition,standard_pair,resnet101,1.0,1.0,4.0,Only-Server,3.0,35.0,2.0,1.0,1.5962371182979913,1.0220183682979913,0.57421875,0,0.57421875,0.0,0.4474181485714288,0.0003814697265625,server-only,1,0,344,0.327533333328726,0.010122691776372456
single_pair_partition,standard_pair,resnet101,1.0,1.0,4.0,ChainTopo,3.0,35.0,2.0,1.0,1.0628209118979914,0.7120556858979914,0.350765226,0.07967948799999999,0.19140625,0.0,0.4405884781714288,0.0003814697265625,maxpool,1,4,340,165.0678333333341,7.604881229572657
single_pair_partition,standard_pair,resnet101,1.0,1.0,4.0,GreedyCut,3.0,35.0,2.0,1.0,1.062820911897991,0.712055685897991,0.350765226,0.07967948799999999,0.19140625,0.0,0.4405884781714285,0.0003814697265625,maxpool,1,4,340,207.44946666667374,0.3352971352224976
single_pair_partition,standard_pair,resnet101,1.0,1.0,4.0,MinCut,3.0,35.0,2.0,1.0,1.0628209118979914,0.7120556858979914,0.350765226,0.07967948799999999,0.19140625,0.0,0.4405884781714288,0.0003814697265625,maxpool,1,4,340,25.741866666673257,2.0202946754289846
single_pair_topology_stress,googlenet_pair_stress,googlenet,0.05,1.0,4.0,Only-Local,1.0,5.0,2.0,1.0,9.022399583999999,3.0074665279999997,6.014933055999999,3.0074665279999997,0,0.0,0,0.0,local-only,0,196,0,0.5184333333166554,0.1567676908281202
single_pair_topology_stress,googlenet_pair_stress,googlenet,0.05,1.0,4.0,Only-Server,1.0,5.0,2.0,1.0,23.570624775326564,12.086249775326563,11.484375,0,11.484375,0.0,0.6014933056000001,0.0003814697265625,server-only,1,0,196,0.29270000002649493,0.08956829797194363
single_pair_topology_stress,googlenet_pair_stress,googlenet,0.05,1.0,4.0,ChainTopo,1.0,5.0,2.0,1.0,8.925184589726562,4.620588293726562,4.304596296,0.23823564800000002,3.828125,0.0,0.5538461759999999,0.0003814697265625,maxpool1,1,4,192,72.39096666666,7.826930256212887
single_pair_topology_stress,googlenet_pair_stress,googlenet,0.05,1.0,4.0,GreedyCut,1.0,5.0,2.0,1.0,8.925184589726562,4.620588293726562,4.304596296,0.23823564800000002,3.828125,0.0,0.5538461759999999,0.0003814697265625,maxpool1,1,4,192,172.2881666666846,13.016749247102407
